일시,일시,기온(°C),습도(%),tem_in_loc1,hum_in_loc1,tem_coil_loc1,cond_loc1
2018-08-02 11:00:00,2018-08-02 11:00:00,33.6,68.6,34.33,54.18,33.26,0.0
2018-08-02 11:10:00,2018-08-02 11:10:00,33.9,68.4,34.42,53.97,33.26,0.0
2018-08-02 11:20:00,2018-08-02 11:20:00,34.3,71.2,34.6,53.36,33.3,0.0
2018-08-02 11:30:00,2018-08-02 11:30:00,34.0,69.2,34.76,52.96,33.34,0.0
2018-08-02 11:40:00,2018-08-02 11:40:00,34.6,69.9,34.85,52.26,33.34,0.0
2018-08-02 11:50:00,2018-08-02 11:50:00,34.3,69.2,35.03,52.2,33.41,0.0
2018-08-02 12:00:00,2018-08-02 12:00:00,34.3,67.1,35.15,51.62,33.41,0.0
2018-08-02 12:10:00,2018-08-02 12:10:00,34.8,66.1,35.34,51.31,33.41,0.0
2018-08-02 12:20:00,2018-08-02 12:20:00,34.9,67.6,35.43,51.04,33.57,0.0
2018-08-02 12:30:00,2018-08-02 12:30:00,34.6,67.1,35.55,50.03,33.57,0.0
2018-08-02 12:40:00,2018-08-02 12:40:00,34.7,66.5,35.7,49.18,33.64,0.0
2018-08-02 12:50:00,2018-08-02 12:50:00,34.1,65.8,35.7,48.29,33.6,0.0
2018-08-02 13:00:00,2018-08-02 13:00:00,35.2,66.7,35.98,47.95,33.72,0.0
2018-08-02 13:10:00,2018-08-02 13:10:00,35.7,62.1,35.92,47.74,33.68,0.0
2018-08-02 13:20:00,2018-08-02 13:20:00,34.7,63.4,35.92,47.28,33.64,0.0
2018-08-02 13:30:00,2018-08-02 13:30:00,34.6,63.0,36.13,47.62,33.6,0.0
2018-08-02 13:40:00,2018-08-02 13:40:00,34.9,65.5,36.37,46.52,33.72,0.0
2018-08-02 13:50:00,2018-08-02 13:50:00,34.1,68.1,36.47,45.63,33.83,0.0
2018-08-02 14:00:00,2018-08-02 14:00:00,33.8,68.4,36.43,45.27,34.06,0.0
2018-08-02 14:10:00,2018-08-02 14:10:00,34.7,66.6,36.4,45.54,33.68,0.0
2018-08-02 14:20:00,2018-08-02 14:20:00,34.9,63.0,36.25,46.92,33.76,0.0
2018-08-02 14:30:00,2018-08-02 14:30:00,35.1,61.6,36.22,46.83,33.83,0.0
2018-08-02 14:40:00,2018-08-02 14:40:00,35.1,60.5,36.31,47.34,34.06,0.0
2018-08-02 14:50:00,2018-08-02 14:50:00,35.2,60.0,36.37,46.61,33.99,0.0
2018-08-02 15:00:00,2018-08-02 15:00:00,35.4,59.0,36.28,45.3,33.91,0.0
2018-08-02 15:10:00,2018-08-02 15:10:00,35.3,60.1,36.4,45.63,34.02,0.0
2018-08-02 15:20:00,2018-08-02 15:20:00,35.4,60.4,36.37,46.03,34.06,0.0
2018-08-02 15:30:00,2018-08-02 15:30:00,35.4,57.6,36.68,44.54,34.29,0.0
2018-08-02 15:40:00,2018-08-02 15:40:00,35.8,59.0,36.77,43.5,34.33,0.0
2018-08-02 15:50:00,2018-08-02 15:50:00,35.7,58.3,36.95,42.34,34.4,0.0
2018-08-02 16:00:00,2018-08-02 16:00:00,35.0,59.4,36.86,42.52,34.4,0.0
2018-08-02 16:10:00,2018-08-02 16:10:00,34.8,60.2,36.89,42.67,34.56,0.0
2018-08-02 16:20:00,2018-08-02 16:20:00,34.7,59.9,36.95,41.36,34.63,0.0
2018-08-02 16:30:00,2018-08-02 16:30:00,34.7,59.0,37.01,41.61,34.63,0.0
2018-08-02 16:40:00,2018-08-02 16:40:00,33.9,60.1,36.98,41.79,34.63,0.0
2018-08-02 16:50:00,2018-08-02 16:50:00,34.4,57.7,37.05,41.64,34.56,0.0
2018-08-02 17:00:00,2018-08-02 17:00:00,34.3,58.2,36.8,42.43,34.63,0.0
2018-08-02 17:10:00,2018-08-02 17:10:00,34.2,57.2,36.65,42.95,34.52,0.0
2018-08-02 17:20:00,2018-08-02 17:20:00,33.8,58.0,36.74,42.61,34.67,0.0
2018-08-02 17:30:00,2018-08-02 17:30:00,33.0,59.5,36.62,42.77,34.52,0.0
2018-08-02 17:40:00,2018-08-02 17:40:00,32.7,59.2,36.43,43.47,34.56,0.0
2018-08-02 17:50:00,2018-08-02 17:50:00,32.5,61.5,36.34,43.38,34.6,0.0
2018-08-02 18:00:00,2018-08-02 18:00:00,32.5,62.4,36.22,43.44,34.52,0.0
2018-08-02 18:10:00,2018-08-02 18:10:00,32.3,64.0,36.19,43.8,34.82,0.0
2018-08-02 18:20:00,2018-08-02 18:20:00,31.9,65.9,36.07,44.17,34.4,0.0
2018-08-02 18:30:00,2018-08-02 18:30:00,32.0,66.9,36.22,43.68,34.52,0.0
2018-08-02 18:40:00,2018-08-02 18:40:00,31.6,67.4,35.98,44.81,34.37,0.0
2018-08-02 18:50:00,2018-08-02 18:50:00,31.3,70.9,35.85,45.21,34.29,0.0
2018-08-02 19:00:00,2018-08-02 19:00:00,31.0,72.4,35.67,45.82,34.29,0.0
2018-08-02 19:10:00,2018-08-02 19:10:00,30.9,71.8,35.64,46.03,34.21,0.0
2018-08-02 19:20:00,2018-08-02 19:20:00,30.7,72.4,35.55,46.58,34.25,0.0
2018-08-02 19:30:00,2018-08-02 19:30:00,30.3,74.1,35.49,46.67,34.25,0.0
2018-08-02 19:40:00,2018-08-02 19:40:00,29.4,79.7,35.43,46.98,34.29,0.0
2018-08-02 19:50:00,2018-08-02 19:50:00,29.3,80.2,35.4,47.25,34.25,0.0
2018-08-02 20:00:00,2018-08-02 20:00:00,29.1,80.6,35.34,47.62,34.21,0.0
2018-08-02 20:10:00,2018-08-02 20:10:00,28.6,84.4,35.24,48.69,34.18,0.0
2018-08-02 20:20:00,2018-08-02 20:20:00,28.5,85.0,35.12,49.54,34.14,0.0
2018-08-02 20:30:00,2018-08-02 20:30:00,28.5,85.3,35.06,50.27,34.14,0.0
2018-08-02 20:40:00,2018-08-02 20:40:00,28.2,85.1,34.97,51.01,34.06,0.0
2018-08-02 20:50:00,2018-08-02 20:50:00,28.2,84.8,34.91,52.23,34.02,0.0
2018-08-02 21:00:00,2018-08-02 21:00:00,27.9,88.1,34.91,52.66,34.1,0.0
2018-08-02 21:10:00,2018-08-02 21:10:00,28.0,87.3,34.88,53.17,34.06,0.0
2018-08-02 21:20:00,2018-08-02 21:20:00,28.0,87.8,34.82,53.27,33.99,0.0
2018-08-02 21:30:00,2018-08-02 21:30:00,27.8,89.0,34.82,53.33,34.06,0.0
2018-08-02 21:40:00,2018-08-02 21:40:00,27.5,90.9,34.82,53.45,34.06,0.0
2018-08-02 21:50:00,2018-08-02 21:50:00,27.7,89.1,34.79,54.06,33.99,0.0
2018-08-02 22:00:00,2018-08-02 22:00:00,27.6,90.9,34.73,54.91,34.06,0.0
2018-08-02 22:10:00,2018-08-02 22:10:00,27.6,91.1,34.66,55.49,33.99,0.0
2018-08-02 22:20:00,2018-08-02 22:20:00,27.6,91.9,34.6,55.37,34.02,0.0
2018-08-02 22:30:00,2018-08-02 22:30:00,27.5,93.1,34.66,54.4,34.02,0.0
2018-08-02 22:40:00,2018-08-02 22:40:00,27.2,93.4,34.6,54.3,33.95,0.0
2018-08-02 22:50:00,2018-08-02 22:50:00,27.2,93.4,34.63,54.85,33.91,0.0
2018-08-02 23:00:00,2018-08-02 23:00:00,27.2,93.4,34.63,55.49,33.87,0.0
2018-08-02 23:10:00,2018-08-02 23:10:00,27.2,93.4,34.63,56.04,33.95,0.0
2018-08-02 23:20:00,2018-08-02 23:20:00,27.2,93.4,34.57,56.81,33.91,0.0
2018-08-02 23:30:00,2018-08-02 23:30:00,27.2,93.4,34.48,57.48,33.83,0.0
2018-08-02 23:40:00,2018-08-02 23:40:00,27.1,93.4,34.39,58.03,33.79,0.0
2018-08-02 23:50:00,2018-08-02 23:50:00,27.2,93.4,34.3,58.18,33.83,0.0
2018-08-03 00:00:00,2018-08-03 00:00:00,27.1,93.4,34.21,58.61,33.76,0.0
2018-08-03 00:10:00,2018-08-03 00:10:00,27.1,93.4,34.15,59.07,33.79,0.0
2018-08-03 00:20:00,2018-08-03 00:20:00,26.9,93.4,34.05,59.1,33.76,0.0
2018-08-03 00:30:00,2018-08-03 00:30:00,26.9,93.4,33.99,59.52,33.76,0.0
2018-08-03 00:40:00,2018-08-03 00:40:00,27.0,93.4,33.93,59.28,33.68,0.0
2018-08-03 00:50:00,2018-08-03 00:50:00,26.8,93.4,33.87,59.62,33.68,0.0
2018-08-03 01:00:00,2018-08-03 01:00:00,26.6,93.4,33.81,59.77,33.68,0.0
2018-08-03 01:10:00,2018-08-03 01:10:00,26.8,93.4,33.75,60.1,33.68,0.0
2018-08-03 01:20:00,2018-08-03 01:20:00,26.6,93.4,33.69,60.74,33.68,0.0
2018-08-03 01:30:00,2018-08-03 01:30:00,26.5,93.4,33.63,61.14,33.53,0.0
2018-08-03 01:40:00,2018-08-03 01:40:00,26.7,93.4,33.53,61.32,33.57,0.0
2018-08-03 01:50:00,2018-08-03 01:50:00,26.5,93.4,33.5,61.42,33.53,0.0
2018-08-03 02:00:00,2018-08-03 02:00:00,26.7,93.4,33.44,61.36,33.57,0.0
2018-08-03 02:10:00,2018-08-03 02:10:00,26.6,93.4,33.41,61.23,33.45,0.0
2018-08-03 02:20:00,2018-08-03 02:20:00,26.8,93.4,33.41,61.2,33.49,0.0
2018-08-03 02:30:00,2018-08-03 02:30:00,26.5,93.4,33.32,61.29,33.41,0.0
2018-08-03 02:40:00,2018-08-03 02:40:00,26.3,93.4,33.32,61.36,33.64,0.0
2018-08-03 02:50:00,2018-08-03 02:50:00,26.5,93.4,33.23,61.42,33.45,0.0
2018-08-03 03:00:00,2018-08-03 03:00:00,26.6,93.4,33.2,61.66,33.53,0.0
2018-08-03 03:10:00,2018-08-03 03:10:00,27.0,92.3,33.11,61.2,33.53,0.0
2018-08-03 03:20:00,2018-08-03 03:20:00,26.9,91.3,33.02,60.93,33.45,0.0
2018-08-03 03:30:00,2018-08-03 03:30:00,26.4,93.0,33.05,60.59,33.34,0.0
2018-08-03 03:40:00,2018-08-03 03:40:00,26.4,93.4,32.99,60.59,33.41,0.0
2018-08-03 03:50:00,2018-08-03 03:50:00,26.4,93.4,32.95,60.71,33.34,0.0
2018-08-03 04:00:00,2018-08-03 04:00:00,26.4,93.1,32.95,60.71,33.3,0.0
2018-08-03 04:10:00,2018-08-03 04:10:00,26.6,91.8,32.92,60.78,33.37,0.0
2018-08-03 04:20:00,2018-08-03 04:20:00,27.0,89.3,32.86,60.68,33.37,0.0
2018-08-03 04:30:00,2018-08-03 04:30:00,27.1,89.1,32.83,60.62,33.45,0.0
2018-08-03 04:40:00,2018-08-03 04:40:00,27.2,87.6,32.83,60.62,33.18,0.0
2018-08-03 04:50:00,2018-08-03 04:50:00,26.9,89.1,32.77,60.96,33.07,0.0
2018-08-03 05:00:00,2018-08-03 05:00:00,26.8,90.0,32.74,61.14,33.22,0.0
2018-08-03 05:10:00,2018-08-03 05:10:00,27.2,87.9,32.74,61.14,33.18,0.0
2018-08-03 05:20:00,2018-08-03 05:20:00,27.5,86.1,32.71,60.99,33.3,0.0
2018-08-03 05:30:00,2018-08-03 05:30:00,27.7,84.7,32.68,60.93,33.3,0.0
2018-08-03 05:40:00,2018-08-03 05:40:00,27.5,85.7,32.59,61.51,33.18,0.0
2018-08-03 05:50:00,2018-08-03 05:50:00,27.2,87.8,32.62,61.14,33.37,0.0
2018-08-03 06:00:00,2018-08-03 06:00:00,27.1,88.3,32.59,60.96,33.18,0.0
2018-08-03 06:10:00,2018-08-03 06:10:00,26.9,89.3,32.59,60.93,33.26,0.0
2018-08-03 06:20:00,2018-08-03 06:20:00,26.9,89.8,32.53,61.05,33.03,0.0
2018-08-03 06:30:00,2018-08-03 06:30:00,27.2,89.1,32.53,61.08,33.11,0.0
2018-08-03 06:40:00,2018-08-03 06:40:00,27.4,89.1,32.53,60.99,33.26,0.0
2018-08-03 06:50:00,2018-08-03 06:50:00,27.9,86.4,32.53,61.29,33.03,0.0
2018-08-03 07:00:00,2018-08-03 07:00:00,28.3,84.4,32.53,61.36,33.22,0.0
2018-08-03 07:10:00,2018-08-03 07:10:00,28.4,83.6,32.53,61.36,32.95,0.0
2018-08-03 07:20:00,2018-08-03 07:20:00,28.5,83.8,32.56,61.57,33.41,0.0
2018-08-03 07:30:00,2018-08-03 07:30:00,28.5,83.2,32.59,61.75,33.15,0.0
2018-08-03 07:40:00,2018-08-03 07:40:00,28.6,84.1,32.65,61.94,33.15,0.0
2018-08-03 07:50:00,2018-08-03 07:50:00,29.2,82.8,32.68,62.21,33.07,0.0
2018-08-03 08:00:00,2018-08-03 08:00:00,29.9,80.2,32.71,62.15,33.15,0.0
2018-08-03 08:10:00,2018-08-03 08:10:00,30.4,78.4,32.8,62.33,33.15,0.0
2018-08-03 08:20:00,2018-08-03 08:20:00,30.8,75.3,32.89,61.87,33.18,0.0
2018-08-03 08:30:00,2018-08-03 08:30:00,31.4,73.7,32.92,61.54,33.22,0.0
2018-08-03 08:40:00,2018-08-03 08:40:00,31.8,72.3,33.02,60.87,33.11,0.0
2018-08-03 08:50:00,2018-08-03 08:50:00,32.2,69.6,33.08,60.26,33.15,0.0
2018-08-03 09:00:00,2018-08-03 09:00:00,32.2,69.4,33.17,59.77,33.26,0.0
2018-08-03 09:10:00,2018-08-03 09:10:00,33.0,69.4,33.26,58.61,33.45,0.0
2018-08-03 09:20:00,2018-08-03 09:20:00,32.5,70.6,33.35,58.18,33.18,0.0
2018-08-03 09:30:00,2018-08-03 09:30:00,33.0,69.6,33.41,57.2,33.3,0.0
2018-08-03 09:40:00,2018-08-03 09:40:00,33.0,67.7,33.63,56.93,33.37,0.0
2018-08-03 09:50:00,2018-08-03 09:50:00,33.2,66.6,33.72,55.95,33.41,0.0
2018-08-03 10:00:00,2018-08-03 10:00:00,33.0,67.3,33.87,56.2,33.34,0.0
2018-08-03 10:10:00,2018-08-03 10:10:00,33.1,67.4,33.93,56.2,33.41,0.0
2018-08-03 10:20:00,2018-08-03 10:20:00,33.7,66.3,34.08,55.95,33.49,0.0
2018-08-03 10:30:00,2018-08-03 10:30:00,33.2,66.2,34.21,55.56,33.45,0.0
2018-08-03 10:40:00,2018-08-03 10:40:00,34.1,65.5,34.36,55.1,33.53,0.0
2018-08-03 10:50:00,2018-08-03 10:50:00,34.1,65.5,34.51,54.27,33.53,0.0
2018-08-03 11:00:00,2018-08-03 11:00:00,34.3,62.8,34.63,53.79,33.6,0.0
2018-08-03 11:10:00,2018-08-03 11:10:00,34.5,60.2,34.73,54.09,33.76,0.0
2018-08-03 11:20:00,2018-08-03 11:20:00,34.6,56.9,34.85,53.27,33.68,0.0
2018-08-03 11:30:00,2018-08-03 11:30:00,35.2,55.7,34.97,51.71,33.68,0.0
2018-08-03 11:40:00,2018-08-03 11:40:00,34.4,54.4,35.18,51.22,34.02,0.0
2018-08-03 11:50:00,2018-08-03 11:50:00,34.4,55.1,35.27,49.94,33.79,0.0
2018-08-03 12:00:00,2018-08-03 12:00:00,35.5,55.7,35.43,49.79,33.79,0.0
2018-08-03 12:10:00,2018-08-03 12:10:00,35.8,51.7,35.49,49.6,33.87,0.0
2018-08-03 12:20:00,2018-08-03 12:20:00,35.2,57.9,35.64,48.75,33.87,0.0
2018-08-03 12:30:00,2018-08-03 12:30:00,35.2,52.4,35.82,47.77,33.99,0.0
2018-08-03 12:40:00,2018-08-03 12:40:00,35.3,52.2,35.95,47.77,33.99,0.0
2018-08-03 12:50:00,2018-08-03 12:50:00,35.0,52.1,36.1,47.5,33.91,0.0
2018-08-03 13:00:00,2018-08-03 13:00:00,36.1,54.1,36.13,46.79,34.02,0.0
2018-08-03 13:10:00,2018-08-03 13:10:00,35.8,49.4,36.1,47.13,34.1,0.0
2018-08-03 13:20:00,2018-08-03 13:20:00,35.4,51.3,36.01,46.55,34.06,0.0
2018-08-03 13:30:00,2018-08-03 13:30:00,35.3,53.2,36.13,47.56,34.1,0.0
2018-08-03 13:40:00,2018-08-03 13:40:00,34.8,59.7,36.22,48.08,34.1,0.0
2018-08-03 13:50:00,2018-08-03 13:50:00,34.4,65.5,36.19,48.5,34.14,0.0
2018-08-03 14:00:00,2018-08-03 14:00:00,34.0,64.8,36.5,46.98,34.18,0.0
2018-08-03 14:10:00,2018-08-03 14:10:00,34.1,66.2,36.4,47.99,34.33,0.0
2018-08-03 14:20:00,2018-08-03 14:20:00,34.3,61.9,36.56,47.31,34.37,0.0
2018-08-03 14:30:00,2018-08-03 14:30:00,35.2,61.6,36.62,47.13,34.33,0.0
2018-08-03 14:40:00,2018-08-03 14:40:00,34.0,62.1,36.53,47.37,34.52,0.0
2018-08-03 14:50:00,2018-08-03 14:50:00,34.3,62.2,36.5,46.52,34.4,0.0
2018-08-03 15:00:00,2018-08-03 15:00:00,33.9,62.6,36.74,45.91,34.37,0.0
2018-08-03 15:10:00,2018-08-03 15:10:00,33.4,63.1,36.77,45.91,34.6,0.0
2018-08-03 15:20:00,2018-08-03 15:20:00,33.3,63.4,36.65,46.06,34.79,0.0
2018-08-03 15:30:00,2018-08-03 15:30:00,34.3,62.7,36.56,46.25,34.56,0.0
2018-08-03 15:40:00,2018-08-03 15:40:00,34.0,61.8,36.47,46.37,34.6,0.0
2018-08-03 15:50:00,2018-08-03 15:50:00,34.3,59.2,36.4,46.4,34.52,0.0
2018-08-03 16:00:00,2018-08-03 16:00:00,33.9,59.7,36.53,46.03,34.86,0.0
2018-08-03 16:10:00,2018-08-03 16:10:00,34.0,59.4,36.34,46.28,34.4,0.0
2018-08-03 16:20:00,2018-08-03 16:20:00,33.6,60.1,36.28,46.25,34.52,0.0
2018-08-03 16:30:00,2018-08-03 16:30:00,34.0,60.9,36.34,45.91,34.71,0.0
2018-08-03 16:40:00,2018-08-03 16:40:00,33.6,60.4,36.31,45.63,34.52,0.0
2018-08-03 16:50:00,2018-08-03 16:50:00,33.7,59.5,36.34,45.33,34.56,0.0
2018-08-03 17:00:00,2018-08-03 17:00:00,33.7,60.3,36.34,46.43,34.6,0.0
2018-08-03 17:10:00,2018-08-03 17:10:00,33.2,60.8,35.92,47.59,34.48,0.0
2018-08-03 17:20:00,2018-08-03 17:20:00,33.0,60.2,35.7,47.92,34.48,0.0
2018-08-03 17:30:00,2018-08-03 17:30:00,32.8,61.1,35.37,48.99,34.25,0.0
2018-08-03 17:40:00,2018-08-03 17:40:00,32.7,61.0,35.06,50.09,34.25,0.0
2018-08-03 17:50:00,2018-08-03 17:50:00,32.4,62.2,35.06,50.34,34.02,0.0
2018-08-03 18:00:00,2018-08-03 18:00:00,32.3,64.0,34.82,51.04,34.1,0.0
2018-08-03 18:10:00,2018-08-03 18:10:00,32.0,65.3,34.6,51.37,34.02,0.0
2018-08-03 18:20:00,2018-08-03 18:20:00,31.9,67.2,34.51,51.22,34.02,0.0
2018-08-03 18:30:00,2018-08-03 18:30:00,31.5,67.1,34.42,51.01,33.87,0.0
2018-08-03 18:40:00,2018-08-03 18:40:00,31.0,68.3,34.18,51.62,33.87,0.0
2018-08-03 18:50:00,2018-08-03 18:50:00,30.8,72.5,34.21,51.19,33.91,0.0
2018-08-03 19:00:00,2018-08-03 19:00:00,30.5,73.7,33.93,51.59,33.79,0.0
2018-08-03 19:10:00,2018-08-03 19:10:00,30.0,75.3,33.93,50.95,33.76,0.0
2018-08-03 19:20:00,2018-08-03 19:20:00,29.6,78.8,33.66,51.95,33.68,0.0
2018-08-03 19:30:00,2018-08-03 19:30:00,29.1,81.1,33.5,52.56,33.68,0.0
2018-08-03 19:40:00,2018-08-03 19:40:00,28.8,82.9,33.57,53.42,33.64,0.0
2018-08-03 19:50:00,2018-08-03 19:50:00,28.4,84.9,33.5,54.33,33.68,0.0
2018-08-03 20:00:00,2018-08-03 20:00:00,28.4,84.5,33.53,55.19,33.6,0.0
2018-08-03 20:10:00,2018-08-03 20:10:00,28.2,84.0,33.72,55.34,33.6,0.0
2018-08-03 20:20:00,2018-08-03 20:20:00,28.1,84.3,33.75,56.07,33.64,0.0
2018-08-03 20:30:00,2018-08-03 20:30:00,28.3,83.1,33.81,56.53,33.72,0.0
2018-08-03 20:40:00,2018-08-03 20:40:00,28.2,82.5,33.72,57.17,33.6,0.0
2018-08-03 20:50:00,2018-08-03 20:50:00,28.2,82.3,33.5,58.15,33.6,0.0
2018-08-03 21:00:00,2018-08-03 21:00:00,28.2,82.3,33.6,58.36,33.64,0.0
2018-08-03 21:10:00,2018-08-03 21:10:00,28.2,82.4,33.57,58.15,33.53,0.0
2018-08-03 21:20:00,2018-08-03 21:20:00,28.1,83.3,33.53,58.24,33.53,0.0
2018-08-03 21:30:00,2018-08-03 21:30:00,28.1,83.7,33.41,58.3,33.57,0.0
2018-08-03 21:40:00,2018-08-03 21:40:00,27.9,85.5,33.38,58.18,33.57,0.0
2018-08-03 21:50:00,2018-08-03 21:50:00,27.7,86.4,33.47,58.21,33.6,0.0
2018-08-03 22:00:00,2018-08-03 22:00:00,27.9,85.3,33.63,58.15,33.64,0.0
2018-08-03 22:10:00,2018-08-03 22:10:00,27.9,86.5,33.63,58.33,33.64,0.0
2018-08-03 22:20:00,2018-08-03 22:20:00,27.8,87.2,33.6,58.12,33.6,0.0
2018-08-03 22:30:00,2018-08-03 22:30:00,27.7,88.9,33.6,58.36,33.64,0.0
2018-08-03 22:40:00,2018-08-03 22:40:00,27.8,88.9,33.5,58.21,33.53,0.0
2018-08-03 22:50:00,2018-08-03 22:50:00,28.0,88.3,33.53,57.84,33.53,0.0
2018-08-03 23:00:00,2018-08-03 23:00:00,27.8,88.3,33.57,57.54,33.6,0.0
2018-08-03 23:10:00,2018-08-03 23:10:00,27.6,89.0,33.63,57.02,33.64,0.0
2018-08-03 23:20:00,2018-08-03 23:20:00,27.2,90.7,33.72,56.62,33.64,0.0
2018-08-03 23:30:00,2018-08-03 23:30:00,27.2,91.5,33.69,56.04,33.64,0.0
2018-08-03 23:40:00,2018-08-03 23:40:00,27.4,89.8,33.69,55.86,33.64,0.0
2018-08-03 23:50:00,2018-08-03 23:50:00,27.2,90.6,33.78,55.65,33.57,0.0
2018-08-04 00:00:00,2018-08-04 00:00:00,27.1,91.1,33.78,55.4,33.64,0.0
2018-08-04 00:10:00,2018-08-04 00:10:00,27.1,91.2,33.69,56.5,33.57,0.0
2018-08-04 00:20:00,2018-08-04 00:20:00,26.8,92.6,33.66,58.21,33.72,0.0
2018-08-04 00:30:00,2018-08-04 00:30:00,26.8,91.8,33.66,58.82,33.49,0.0
2018-08-04 00:40:00,2018-08-04 00:40:00,26.9,91.1,33.66,59.22,33.6,0.0
2018-08-04 00:50:00,2018-08-04 00:50:00,26.7,92.6,33.66,59.46,33.68,0.0
2018-08-04 01:00:00,2018-08-04 01:00:00,26.6,93.1,33.66,59.43,33.57,0.0
2018-08-04 01:10:00,2018-08-04 01:10:00,26.4,93.3,33.63,59.49,33.64,0.0
2018-08-04 01:20:00,2018-08-04 01:20:00,26.5,93.0,33.53,59.52,33.57,0.0
2018-08-04 01:30:00,2018-08-04 01:30:00,26.3,93.4,33.47,59.55,33.57,0.0
2018-08-04 01:40:00,2018-08-04 01:40:00,26.3,93.4,33.41,59.62,33.49,0.0
2018-08-04 01:50:00,2018-08-04 01:50:00,26.2,93.4,33.38,59.65,33.49,0.0
2018-08-04 02:00:00,2018-08-04 02:00:00,26.2,93.4,33.35,59.52,33.49,0.0
2018-08-04 02:10:00,2018-08-04 02:10:00,26.1,93.4,33.35,59.28,33.49,0.0
2018-08-04 02:20:00,2018-08-04 02:20:00,26.1,93.4,33.29,59.19,33.45,0.0
2018-08-04 02:30:00,2018-08-04 02:30:00,25.8,93.4,33.23,59.13,33.45,0.0
2018-08-04 02:40:00,2018-08-04 02:40:00,25.8,93.4,33.23,58.97,33.41,0.0
2018-08-04 02:50:00,2018-08-04 02:50:00,25.7,93.4,33.17,59.34,33.41,0.0
2018-08-04 03:00:00,2018-08-04 03:00:00,25.6,93.4,33.11,59.31,33.45,0.0
2018-08-04 03:10:00,2018-08-04 03:10:00,25.8,93.4,33.11,59.46,33.34,0.0
2018-08-04 03:20:00,2018-08-04 03:20:00,25.6,93.4,33.08,59.43,33.34,0.0
2018-08-04 03:30:00,2018-08-04 03:30:00,25.5,93.4,33.05,59.28,33.34,0.0
2018-08-04 03:40:00,2018-08-04 03:40:00,25.7,93.3,33.08,59.31,33.37,0.0
2018-08-04 03:50:00,2018-08-04 03:50:00,25.8,93.4,33.02,59.71,33.3,0.0
2018-08-04 04:00:00,2018-08-04 04:00:00,25.4,93.4,32.92,59.1,33.37,0.0
2018-08-04 04:10:00,2018-08-04 04:10:00,25.3,93.4,32.95,59.55,33.22,0.0
2018-08-04 04:20:00,2018-08-04 04:20:00,25.3,93.4,32.99,59.95,33.15,0.0
2018-08-04 04:30:00,2018-08-04 04:30:00,25.2,93.4,32.89,59.74,33.3,0.0
2018-08-04 04:40:00,2018-08-04 04:40:00,25.4,93.4,32.83,60.32,33.34,0.0
2018-08-04 04:50:00,2018-08-04 04:50:00,25.3,93.4,32.83,60.16,33.15,0.0
2018-08-04 05:00:00,2018-08-04 05:00:00,25.5,93.4,32.83,60.01,33.18,0.0
2018-08-04 05:10:00,2018-08-04 05:10:00,25.4,93.4,32.77,59.8,33.37,0.0
2018-08-04 05:20:00,2018-08-04 05:20:00,25.4,93.4,32.8,59.92,33.18,0.0
2018-08-04 05:30:00,2018-08-04 05:30:00,25.1,93.4,32.77,60.07,33.11,0.0
2018-08-04 05:40:00,2018-08-04 05:40:00,25.1,93.4,32.74,60.13,33.45,0.0
2018-08-04 05:50:00,2018-08-04 05:50:00,24.9,93.4,32.74,60.84,33.18,0.0
2018-08-04 06:00:00,2018-08-04 06:00:00,25.0,93.4,32.68,60.16,33.11,0.0
2018-08-04 06:10:00,2018-08-04 06:10:00,25.0,93.4,32.59,60.65,33.07,0.0
2018-08-04 06:20:00,2018-08-04 06:20:00,25.4,93.4,32.62,61.23,33.11,0.0
2018-08-04 06:30:00,2018-08-04 06:30:00,25.6,93.4,32.56,61.32,33.03,0.0
2018-08-04 06:40:00,2018-08-04 06:40:00,25.6,93.4,32.53,60.87,33.07,0.0
2018-08-04 06:50:00,2018-08-04 06:50:00,25.8,93.4,32.5,60.96,33.22,0.0
2018-08-04 07:00:00,2018-08-04 07:00:00,26.5,93.4,32.53,60.07,33.11,0.0
2018-08-04 07:10:00,2018-08-04 07:10:00,26.8,93.4,32.53,59.22,33.03,0.0
2018-08-04 07:20:00,2018-08-04 07:20:00,27.2,91.2,32.5,59.52,33.22,0.0
2018-08-04 07:30:00,2018-08-04 07:30:00,27.7,89.2,32.56,60.68,33.18,0.0
2018-08-04 07:40:00,2018-08-04 07:40:00,28.4,87.0,32.65,60.29,33.18,0.0
2018-08-04 07:50:00,2018-08-04 07:50:00,28.7,86.3,32.68,59.71,33.03,0.0
2018-08-04 08:00:00,2018-08-04 08:00:00,29.2,83.4,32.74,59.28,32.99,0.0
2018-08-04 08:10:00,2018-08-04 08:10:00,29.5,83.3,32.86,59.4,33.03,0.0
2018-08-04 08:20:00,2018-08-04 08:20:00,29.5,82.5,32.92,59.52,33.18,0.0
2018-08-04 08:30:00,2018-08-04 08:30:00,29.9,81.2,33.05,59.49,33.11,0.0
2018-08-04 08:40:00,2018-08-04 08:40:00,30.4,81.1,33.11,59.43,33.22,0.0
2018-08-04 08:50:00,2018-08-04 08:50:00,30.5,80.5,33.23,59.22,33.57,0.0
2018-08-04 09:00:00,2018-08-04 09:00:00,30.7,78.8,33.32,58.85,33.34,0.0
2018-08-04 09:10:00,2018-08-04 09:10:00,31.0,79.3,33.44,57.78,33.22,0.0
